STATION,DATE,PRCP,, Value
SF005116720,6/7/1970,0,,5.444
SF005116720,6/8/1970,0,,9.956
SF005116720,6/9/1970,0,,25.418
SF005116720,6/10/1970,0,,18.781
SF005116720,6/11/1970,0,,14.895
SF005116720,6/12/1970,0,,12.903
SF005116720,6/13/1970,0,,10.436
SF005116720,6/14/1970,0,,9.727
SF005116720,6/15/1970,0,,9.854
SF005116720,6/16/1970,0,,27.097
SF005116720,6/17/1970,0,,90.743
SF005116720,6/18/1970,0,,55.562
SF005116720,6/19/1970,0.07,,30.991
SF005116720,6/20/1970,0,,21.549
SF005116720,6/21/1970,0,,16.429
SF005116720,6/22/1970,0,,13.927
SF005116720,6/23/1970,0,,11.491
SF005116720,6/24/1970,0,,10.033
SF005116720,6/25/1970,0,,14.52
SF005116720,6/26/1970,0,,30.471
SF005116720,6/27/1970,0,,21.03
SF005116720,6/28/1970,0.02,,14.74
SF005116720,6/29/1970,0,,12.081
SF005116720,6/30/1970,0,,10.655
SF005116720,7/1/1970,0,,9.092
SF005116720,7/2/1970,0,,8.335
SF005116720,7/3/1970,0,,7.707
SF005116720,7/4/1970,0,,6.681
SF005116720,7/5/1970,0,,5.969
SF005116720,7/6/1970,0,,5.487
SF005116720,7/7/1970,0,,5.242
SF005116720,7/8/1970,0,,5.107
SF005116720,7/9/1970,0,,4.98
SF005116720,7/10/1970,0,,4.883
SF005116720,7/11/1970,0,,6.037
SF005116720,7/12/1970,0,,9.572
SF005116720,7/13/1970,0,,10.445
SF005116720,7/14/1970,0,,15.942
SF005116720,7/15/1970,0,,12.084
SF005116720,7/16/1970,0,,9.219
SF005116720,7/17/1970,0,,7.896
SF005116720,7/18/1970,0,,6.894
SF005116720,7/19/1970,0,,6.305
SF005116720,7/20/1970,0,,5.511
SF005116720,7/21/1970,0,,5.242
SF005116720,7/22/1970,0,,5.079
SF005116720,7/23/1970,0,,4.807
SF005116720,7/24/1970,0,,7.358
SF005116720,7/25/1970,0,,15.872
SF005116720,7/26/1970,0,,10.555
SF005116720,7/27/1970,0,,7.451
SF005116720,7/28/1970,0,,6.813
SF005116720,7/29/1970,0,,6.172
SF005116720,7/30/1970,0,,5.473
SF005116720,7/31/1970,0,,5.01
SF005116720,8/1/1970,0,,4.487
SF005116720,8/2/1970,0,,4.227
SF005116720,8/3/1970,0,,3.909
SF005116720,8/4/1970,0,,3.544
SF005116720,8/5/1970,0,,3.935
SF005116720,8/6/1970,0,,4.36
SF005116720,8/7/1970,0,,3.972
SF005116720,8/8/1970,0,,3.573
SF005116720,8/9/1970,0,,3.19
SF005116720,8/10/1970,0,,2.969
SF005116720,8/11/1970,0,,2.766
SF005116720,8/12/1970,0,,2.527
SF005116720,8/13/1970,0,,2.225
SF005116720,8/14/1970,0,,2.139
SF005116720,8/15/1970,0,,2.3
SF005116720,8/16/1970,0,,2.949
SF005116720,8/17/1970,0,,3.046
SF005116720,8/18/1970,0,,2.262
SF005116720,8/19/1970,0,,2.119
SF005116720,8/20/1970,0,,2.032
SF005116720,8/21/1970,0,,1.928
SF005116720,8/22/1970,0,,1.785
SF005116720,8/23/1970,0,,1.662
SF005116720,8/24/1970,0,,1.478
SF005116720,8/25/1970,0,,1.449
SF005116720,8/26/1970,0,,1.37
SF005116720,8/27/1970,0,,1.258
SF005116720,8/28/1970,0,,1.208
SF005116720,8/29/1970,0,,1.192
SF005116720,8/30/1970,0,,1.153
SF005116720,8/31/1970,0,,1.138
SF005116720,9/1/1970,0,,1.1
SF005116720,9/2/1970,0,,1.085
SF005116720,9/3/1970,0,,1.108
SF005116720,9/4/1970,0,,1.5
SF005116720,9/5/1970,0,,2.053
SF005116720,9/6/1970,0,,1.669
SF005116720,9/7/1970,0,,1.369
SF005116720,9/8/1970,0,,1.179
SF005116720,9/9/1970,0.01,,1.027
SF005116720,9/10/1970,0,,0.924
SF005116720,9/11/1970,0,,0.847
SF005116720,9/12/1970,0,,0.792
SF005116720,9/13/1970,0,,0.805
SF005116720,9/14/1970,0,,0.893
SF005116720,9/15/1970,0,,0.934
SF005116720,9/16/1970,0,,1.309
SF005116720,9/17/1970,0,,2.064
SF005116720,9/18/1970,0,,1.328
SF005116720,9/19/1970,0,,1.088
SF005116720,9/20/1970,0,,0.994
SF005116720,9/21/1970,0,,0.92
SF005116720,9/22/1970,0,,0.965
SF005116720,9/23/1970,0,,1.224
SF005116720,9/24/1970,0,,1.024
SF005116720,9/25/1970,0,,0.89
SF005116720,9/26/1970,0,,0.793
SF005116720,9/27/1970,0.03,,0.72
SF005116720,9/28/1970,0.2,,0.663
SF005116720,9/29/1970,0.26,,0.608
SF005116720,9/30/1970,0,,0.536
SF005116720,10/1/1970,0,,0.495
SF005116720,10/2/1970,0,,0.475
SF005116720,10/3/1970,0,,0.467
SF005116720,10/4/1970,0,,0.459
SF005116720,10/5/1970,0,,0.428
SF005116720,10/6/1970,0,,0.389
SF005116720,10/7/1970,0,,0.359
SF005116720,10/8/1970,0,,0.341
SF005116720,10/9/1970,0.61,,0.327
SF005116720,10/10/1970,0,,0.311
SF005116720,10/11/1970,1.41,,0.32
SF005116720,10/12/1970,0,,0.313
SF005116720,10/13/1970,0,,0.293
SF005116720,10/14/1970,0,,0.252
SF005116720,10/15/1970,0,,0.245
SF005116720,10/16/1970,0.65,,0.253
SF005116720,10/17/1970,0,,0.258
SF005116720,10/18/1970,0,,0.246
SF005116720,10/19/1970,0,,0.231
SF005116720,10/20/1970,0,,0.244
SF005116720,10/21/1970,0,,0.245
SF005116720,10/22/1970,0,,0.215
SF005116720,10/23/1970,0,,0.175
SF005116720,10/24/1970,0,,0.167
SF005116720,10/25/1970,0.12,,0.165
SF005116720,10/26/1970,0,,0.156
SF005116720,10/27/1970,0,,0.14
SF005116720,10/28/1970,0,,0.119
SF005116720,10/29/1970,0,,0.106
SF005116720,10/30/1970,0,,0.121
SF005116720,10/31/1970,0,,0.144
SF005116720,11/1/1970,0.05,,0.154
SF005116720,11/2/1970,0.18,,0.182
SF005116720,11/3/1970,0.02,,0.236
SF005116720,11/4/1970,0,,0.221
SF005116720,11/5/1970,0,,0.178
SF005116720,11/6/1970,0,,0.174
SF005116720,11/7/1970,0,,0.173
SF005116720,11/8/1970,0.04,,0.165
SF005116720,11/9/1970,0,,0.158
SF005116720,11/10/1970,0.39,,0.149
SF005116720,11/11/1970,1.25,,0.164
SF005116720,11/12/1970,0,,0.241
SF005116720,11/13/1970,0,,0.202
SF005116720,11/14/1970,0,,0.164
SF005116720,11/15/1970,0,,0.144
SF005116720,11/16/1970,0,,2.363
SF005116720,11/17/1970,0,,12.451
SF005116720,11/18/1970,0,,2.161
SF005116720,11/19/1970,0,,0.733
SF005116720,11/20/1970,0,,0.177
SF005116720,11/21/1970,0,,0.145
SF005116720,11/22/1970,0,,0.16
SF005116720,11/23/1970,0,,0.115
SF005116720,11/24/1970,0.01,,0.084
SF005116720,11/25/1970,0,,0.102
SF005116720,11/26/1970,0,,0.104
SF005116720,11/27/1970,0,,0.088
SF005116720,11/28/1970,0,,0.083
SF005116720,11/29/1970,0.09,,0.087
SF005116720,11/30/1970,0,,0.107
SF005116720,12/1/1970,0.34,,0.119
SF005116720,12/2/1970,0,,0.095
SF005116720,12/3/1970,0,,0.118
SF005116720,12/4/1970,0,,0.156
SF005116720,12/5/1970,0,,0.161
SF005116720,12/6/1970,0.05,,0.161
SF005116720,12/7/1970,0,,0.134
SF005116720,12/8/1970,0,,0.115
SF005116720,12/9/1970,0,,0.177
SF005116720,12/10/1970,0,,0.216
SF005116720,12/11/1970,0.04,,0.259
SF005116720,12/12/1970,0,,0.281
SF005116720,12/13/1970,0,,0.238
SF005116720,12/14/1970,0.01,,0.203
SF005116720,12/15/1970,0,,0.174
SF005116720,12/16/1970,0.09,,0.167
SF005116720,12/17/1970,0.04,,0.165
SF005116720,12/18/1970,0,,0.158
SF005116720,12/19/1970,0.28,,0.153
SF005116720,12/20/1970,1.09,,0.159
SF005116720,12/21/1970,0.36,,0.159
SF005116720,12/22/1970,0.39,,0.157
SF005116720,12/23/1970,0.02,,0.153
SF005116720,12/24/1970,0,,0.16
SF005116720,12/25/1970,0,,0.166
SF005116720,12/26/1970,0,,0.167
SF005116720,12/27/1970,0.61,,0.165
SF005116720,12/28/1970,0.01,,0.156
SF005116720,12/29/1970,0.22,,0.148
SF005116720,12/30/1970,0.2,,0.16
SF005116720,12/31/1970,0,,0.168
SF005116720,1/1/1971,0.89,,0.176
SF005116720,1/2/1971,0,,0.186
SF005116720,1/3/1971,0.89,,0.196
SF005116720,1/4/1971,0,,0.214
SF005116720,1/5/1971,0,,0.231
SF005116720,1/6/1971,0,,0.226
SF005116720,1/7/1971,0,,0.224
SF005116720,1/8/1971,0,,0.233
SF005116720,1/9/1971,0,,0.277
SF005116720,1/10/1971,0,,0.261
SF005116720,1/11/1971,0,,0.258
SF005116720,1/12/1971,0.1,,0.252
SF005116720,1/13/1971,1.42,,0.251
SF005116720,1/14/1971,0.47,,0.253
SF005116720,1/15/1971,0,,0.261
SF005116720,1/16/1971,0,,0.27
SF005116720,1/17/1971,0.41,,0.279
SF005116720,1/18/1971,0,,0.298
SF005116720,1/19/1971,0.43,,0.339
SF005116720,1/20/1971,0.74,,0.338
SF005116720,1/21/1971,1.31,,0.321
SF005116720,1/22/1971,0.19,,0.303
SF005116720,1/23/1971,0,,0.286
SF005116720,1/24/1971,0.1,,0.276
SF005116720,1/25/1971,0,,0.266
SF005116720,1/26/1971,0,,0.253
SF005116720,1/27/1971,0.05,,0.251
SF005116720,1/28/1971,0.01,,0.249
SF005116720,1/29/1971,0.91,,0.246
SF005116720,1/30/1971,0,,0.265
SF005116720,1/31/1971,1.49,,0.304
SF005116720,2/1/1971,0.41,,0.314
SF005116720,2/2/1971,0,,0.316
SF005116720,2/3/1971,0.59,,0.324
SF005116720,2/4/1971,0.31,,0.332
SF005116720,2/5/1971,0,,0.331
SF005116720,2/6/1971,0,,0.324
SF005116720,2/7/1971,0,,0.322
SF005116720,2/8/1971,0.03,,0.317
SF005116720,2/9/1971,0.12,,0.325
SF005116720,2/10/1971,0,,0.332
SF005116720,2/11/1971,0.39,,0.335
SF005116720,2/12/1971,0.25,,0.344
SF005116720,2/13/1971,0,,0.353
SF005116720,2/14/1971,0,,0.35
SF005116720,2/15/1971,0,,0.323
SF005116720,2/16/1971,0.23,,0.344
SF005116720,2/17/1971,0,,0.36
SF005116720,2/18/1971,0,,0.359
SF005116720,2/19/1971,0,,0.348
SF005116720,2/20/1971,0,,0.363
SF005116720,2/21/1971,0.79,,0.487
SF005116720,2/22/1971,0.12,,0.584
SF005116720,2/23/1971,0,,0.562
SF005116720,2/24/1971,0,,0.541
SF005116720,2/25/1971,0,,0.52
SF005116720,2/26/1971,0,,0.479
SF005116720,2/27/1971,0,,0.47
SF005116720,2/28/1971,0,,0.487
SF005116720,3/1/1971,0,,0.5
SF005116720,3/2/1971,0,,0.524
SF005116720,3/3/1971,0,,0.552
SF005116720,3/4/1971,0,,0.558
SF005116720,3/5/1971,0,,0.541
SF005116720,3/6/1971,0,,0.526
SF005116720,3/7/1971,0,,0.502
SF005116720,3/8/1971,0,,0.512
SF005116720,3/9/1971,0,,0.53
SF005116720,3/10/1971,0,,0.542
SF005116720,3/11/1971,0.04,,0.547
SF005116720,3/12/1971,0.75,,0.534
SF005116720,3/13/1971,0,,0.542
SF005116720,3/14/1971,0,,0.551
SF005116720,3/15/1971,0,,0.554
SF005116720,3/16/1971,0,,0.562
SF005116720,3/17/1971,0,,0.565
SF005116720,3/18/1971,0,,0.569
SF005116720,3/19/1971,0,,0.558
SF005116720,3/20/1971,0,,0.578
SF005116720,3/21/1971,0.51,,0.594
SF005116720,3/22/1971,0.16,,0.576
SF005116720,3/23/1971,1.42,,0.577
SF005116720,3/24/1971,0.03,,0.59
SF005116720,3/25/1971,0.03,,0.6
SF005116720,3/26/1971,0,,0.603
SF005116720,3/27/1971,0,,0.614
SF005116720,3/28/1971,0.04,,0.623
SF005116720,3/29/1971,0.26,,0.625
SF005116720,3/30/1971,0,,0.642
SF005116720,3/31/1971,0,,1.121
SF005116720,4/1/1971,0,,28.513
SF005116720,4/2/1971,0,,115.503
SF005116720,4/3/1971,0,,45.897
SF005116720,4/4/1971,1.57,,14.606
SF005116720,4/5/1971,0,,8.029
SF005116720,4/6/1971,0,,6.726
SF005116720,4/7/1971,2.48,,5.602
SF005116720,4/8/1971,0.28,,4.503
SF005116720,4/9/1971,0,,10.131
SF005116720,4/10/1971,0,,34.689
SF005116720,4/11/1971,0,,15.378
SF005116720,4/12/1971,0,,8.838
SF005116720,4/13/1971,0,,7.737
SF005116720,4/14/1971,0.66,,6.546
SF005116720,4/15/1971,0,,7.637
SF005116720,4/16/1971,0,,15.447
SF005116720,4/17/1971,0,,11.924
SF005116720,4/18/1971,1.92,,7.815
SF005116720,4/19/1971,0,,6.982
SF005116720,4/20/1971,0,,7.472
SF005116720,4/21/1971,0,,6.052
SF005116720,4/22/1971,0,,5.218
SF005116720,4/23/1971,0,,4.707
SF005116720,4/24/1971,0,,4.253
SF005116720,4/25/1971,0,,4.02
SF005116720,4/26/1971,0.15,,4.014
SF005116720,4/27/1971,0,,4.238
SF005116720,4/28/1971,0,,3.75
SF005116720,4/29/1971,0,,3.341
SF005116720,4/30/1971,0,,3.201
SF005116720,5/1/1971,0,,5.328
SF005116720,5/2/1971,0,,14.02
SF005116720,5/3/1971,0.09,,11.962
SF005116720,5/4/1971,0,,9.658
SF005116720,5/5/1971,0,,7.356
SF005116720,5/6/1971,0,,5.897
SF005116720,5/7/1971,0,,5.176
SF005116720,5/8/1971,0,,4.49
SF005116720,5/9/1971,0,,4.075
SF005116720,5/10/1971,0,,3.62
SF005116720,5/11/1971,0.02,,3.323
SF005116720,5/12/1971,0.02,,3.201
SF005116720,5/13/1971,0,,4.78
SF005116720,5/14/1971,0,,11.599
SF005116720,5/15/1971,0,,8.158
SF005116720,5/16/1971,0,,6.339
SF005116720,5/17/1971,0,,8.378
SF005116720,5/18/1971,0,,7.014
SF005116720,5/19/1971,0,,5.606
SF005116720,5/20/1971,0,,5.25
SF005116720,5/21/1971,0,,5.043
SF005116720,5/22/1971,0,,4.605
SF005116720,5/23/1971,0,,4.248
SF005116720,5/24/1971,0,,4.03
SF005116720,5/25/1971,0,,3.874
SF005116720,5/26/1971,0,,3.635
SF005116720,5/27/1971,0,,3.393
SF005116720,5/28/1971,0,,3.931
SF005116720,5/29/1971,0,,7.579
SF005116720,5/30/1971,0,,6.776
SF005116720,5/31/1971,0,,5.37
SF005116720,6/1/1971,0,,4.7
SF005116720,6/2/1971,0,,4.254
SF005116720,6/3/1971,0,,3.976
SF005116720,6/4/1971,0,,3.642
SF005116720,6/5/1971,0,,3.382
SF005116720,6/6/1971,0,,3.111
SF005116720,6/7/1971,0,,3.013
SF005116720,6/8/1971,0,,3.107
SF005116720,6/9/1971,0,,17.78
SF005116720,6/10/1971,0,,89.354
SF005116720,6/11/1971,0,,28.34
SF005116720,6/12/1971,0,,12.629
SF005116720,6/13/1971,0,,9.808
SF005116720,6/14/1971,0,,8.103
SF005116720,6/15/1971,0,,7.455
SF005116720,6/16/1971,0,,8.949
SF005116720,6/17/1971,0,,20.749
SF005116720,6/18/1971,0,,71.6
SF005116720,6/19/1971,0,,45.271
SF005116720,6/20/1971,0,,38.097
SF005116720,6/21/1971,0,,89.536
SF005116720,6/22/1971,0,,146.608
SF005116720,6/23/1971,0,,86.535
SF005116720,6/24/1971,0,,48.357
SF005116720,6/25/1971,0.51,,32.193
SF005116720,6/26/1971,0,,21.425
SF005116720,6/27/1971,0,,17.159
SF005116720,6/28/1971,0,,14.315
SF005116720,6/29/1971,0,,12.614
SF005116720,6/30/1971,0,,11.179
SF005116720,7/1/1971,0,,10.002
SF005116720,7/2/1971,0,,9.273
SF005116720,7/3/1971,0,,8.21
SF005116720,7/4/1971,0,,25.394
SF005116720,7/5/1971,0,,109.743
SF005116720,7/6/1971,0,,64.607
SF005116720,7/7/1971,0,,35.158
SF005116720,7/8/1971,0,,21.361
SF005116720,7/9/1971,0,,15.57
SF005116720,7/10/1971,0,,12.59
SF005116720,7/11/1971,0,,11.145
SF005116720,7/12/1971,0,,11.254
SF005116720,7/13/1971,0,,16.714
SF005116720,7/14/1971,0,,15.711
SF005116720,7/15/1971,0,,11.916
SF005116720,7/16/1971,0,,10.63
SF005116720,7/17/1971,0,,9.36
SF005116720,7/18/1971,0,,8.244
SF005116720,7/19/1971,0,,7.205
SF005116720,7/20/1971,0,,6.575
SF005116720,7/21/1971,0,,6.037
SF005116720,7/22/1971,0,,5.614
SF005116720,7/23/1971,0,,5.345
SF005116720,7/24/1971,0,,5.033
SF005116720,7/25/1971,0,,4.526
SF005116720,7/26/1971,0,,4.255
SF005116720,7/27/1971,0,,4.128
SF005116720,7/28/1971,0,,4.135
SF005116720,7/29/1971,0,,4.629
SF005116720,7/30/1971,0,,5.167
SF005116720,7/31/1971,0,,4.58
SF005116720,8/1/1971,0,,4.068
SF005116720,8/2/1971,0,,3.594
SF005116720,8/3/1971,0,,3.214
SF005116720,8/4/1971,0,,3.062
SF005116720,8/5/1971,0,,2.865
SF005116720,8/6/1971,0,,2.781
SF005116720,8/7/1971,0,,2.939
SF005116720,8/8/1971,0,,2.76
SF005116720,8/9/1971,0,,2.545
SF005116720,8/10/1971,0,,2.305
SF005116720,8/11/1971,0,,2.206
SF005116720,8/12/1971,0,,2.138
SF005116720,8/13/1971,0,,2.112
SF005116720,8/14/1971,0,,2.029
SF005116720,8/15/1971,0,,2.004
SF005116720,8/16/1971,0,,3.47
SF005116720,8/17/1971,0,,7.657
SF005116720,8/18/1971,0,,6.288
SF005116720,8/19/1971,0,,4.423
SF005116720,8/20/1971,0,,3.654
SF005116720,8/21/1971,0,,3.136
SF005116720,8/22/1971,0,,3.082
SF005116720,8/23/1971,0,,2.965
SF005116720,8/24/1971,0,,2.739
SF005116720,8/25/1971,0,,2.392
SF005116720,8/26/1971,0,,2.117
SF005116720,8/27/1971,0,,2.009
SF005116720,8/28/1971,0,,2.142
SF005116720,8/29/1971,0,,3.394
SF005116720,8/30/1971,0,,6.535
SF005116720,8/31/1971,0,,5.298
SF005116720,9/1/1971,0,,4.182
SF005116720,9/2/1971,0,,3.217
SF005116720,9/3/1971,0,,2.484
SF005116720,9/4/1971,0,,2.444
SF005116720,9/5/1971,0,,9.276
SF005116720,9/6/1971,0,,31.452
SF005116720,9/7/1971,0.04,,16.685
SF005116720,9/8/1971,1.1,,8.855
SF005116720,9/9/1971,0.09,,6.312
SF005116720,9/10/1971,0,,4.852
SF005116720,9/11/1971,0,,4.318
SF005116720,9/12/1971,0,,3.873
SF005116720,9/13/1971,0,,3.283
SF005116720,9/14/1971,0,,2.919
SF005116720,9/15/1971,0,,2.555
SF005116720,9/16/1971,0,,2.282
SF005116720,9/17/1971,0,,2.098
SF005116720,9/18/1971,0,,1.968
SF005116720,9/19/1971,0,,2.024
SF005116720,9/20/1971,0,,2.364
SF005116720,9/21/1971,0,,2.688
SF005116720,9/22/1971,0,,2.144
SF005116720,9/23/1971,0,,1.948
SF005116720,9/24/1971,0,,1.802
SF005116720,9/25/1971,0,,1.521
SF005116720,9/26/1971,0,,1.322
SF005116720,9/27/1971,0,,1.239
SF005116720,9/28/1971,0,,1.143
SF005116720,9/29/1971,0,,1.087
SF005116720,9/30/1971,0,,1.034
SF005116720,10/1/1971,0,,0.98
SF005116720,10/2/1971,0,,0.951
SF005116720,10/3/1971,0,,0.927
SF005116720,10/4/1971,0,,0.875
SF005116720,10/5/1971,0,,0.78
SF005116720,10/6/1971,0.39,,0.713
SF005116720,10/7/1971,0.11,,0.68
SF005116720,10/8/1971,0,,0.657
SF005116720,10/9/1971,0,,0.598
SF005116720,10/10/1971,0,,0.517
SF005116720,10/11/1971,0,,0.446
SF005116720,10/12/1971,0,,0.441
SF005116720,10/13/1971,0,,0.46
SF005116720,10/14/1971,0,,0.465
SF005116720,10/15/1971,0.7,,0.422
SF005116720,10/16/1971,0,,0.383
SF005116720,10/17/1971,0,,0.363
SF005116720,10/18/1971,0,,0.359
SF005116720,10/19/1971,0,,0.346
SF005116720,10/20/1971,0,,0.319
SF005116720,10/21/1971,0,,0.292
SF005116720,10/22/1971,0,,0.268
SF005116720,10/23/1971,0,,0.249
SF005116720,10/24/1971,0,,0.206
SF005116720,10/25/1971,0,,0.183
SF005116720,10/26/1971,0,,0.175
SF005116720,10/27/1971,0,,0.172
SF005116720,10/28/1971,0,,0.162
SF005116720,10/29/1971,0.06,,0.138
SF005116720,10/30/1971,0,,0.129
SF005116720,10/31/1971,0,,0.159
SF005116720,11/1/1971,0.2,,0.142
SF005116720,11/2/1971,0,,0.132
SF005116720,11/3/1971,0.55,,0.143
SF005116720,11/4/1971,0,,0.165
SF005116720,11/5/1971,0.31,,0.181
SF005116720,11/6/1971,0,,0.243
SF005116720,11/7/1971,0,,0.284
SF005116720,11/8/1971,0,,0.242
SF005116720,11/9/1971,0,,0.245
SF005116720,11/10/1971,0,,0.217
SF005116720,11/11/1971,0,,0.182
SF005116720,11/12/1971,0,,0.167
SF005116720,11/13/1971,0,,0.163
SF005116720,11/14/1971,2.26,,0.149
SF005116720,11/15/1971,0.03,,0.13
SF005116720,11/16/1971,0.55,,0.107
SF005116720,11/17/1971,0.01,,0.101
